custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
4506284,-86.007081,39.964099,1278304633,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506285,-86.124562,39.836642,1296639710,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506286,-86.12083,39.863268,1371303338,1,10.0,530.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506287,-86.110367,39.926216,1279077275,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506288,-86.045349,39.976101,1291639864,2,12.0,636.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506289,-86.045349,39.976101,1291639864,1,6.0,318.0,1,1,0,0,0,0,1,0,0,A,0,0,1,0
4506290,-85.958514,39.900893,1197312543,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506291,-86.009905,39.859851,1279234208,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506292,-86.026349,39.845001,1279220249,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506293,-86.050513,39.898171,1197044991,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506294,-86.076888,39.875481,1279073681,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506295,-86.122389,39.888882,1279177579,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506296,-86.098605,39.918719,1278995767,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506297,-86.100864,39.909428,125144429,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506298,-86.0496,39.895868,1296716750,1,10.0,530.0,2,3,1,0,1,1,0,0,0,A,0,0,1,0
4506299,-86.039615,39.921054,1279153436,1,10.0,530.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506300,-86.146841,39.864436,1278823133,1,3.0,159.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506301,-86.126693,39.849846,1278818774,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506302,-86.044753,39.858486,19465960,18,72.0,3816.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506303,-85.969581,39.862019,1050567093,2,16.0,800.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0
4506304,-85.990739,39.830671,1329074463,5,20.0,1060.0,1,3,1,0,1,0,1,0,0,A,1,0,1,0
4506305,-85.988601,39.830877,108749206,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506306,-86.034245,39.926825,1197853666,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506307,-86.040525,39.914036,1240873834,1,4.0,212.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506308,-86.125738,40.043258,1297393707,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506309,-86.011531,40.036009,1278373686,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506310,-85.993349,39.980295,1278400069,1,2.0,106.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506311,-86.082802,39.870981,1278824131,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506312,-86.115476,39.852944,1228432657,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506313,-86.091523,39.931294,1278295691,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506314,-86.077384,39.904278,1196950257,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506315,-86.041777,39.954229,1220133226,1,2.0,106.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506316,-86.006952,39.934465,906574517,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506317,-86.006478,39.845409,1296635469,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506318,-86.036814,39.83043,1279069519,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506319,-86.046962,39.893133,1197045000,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506320,-86.0531,39.904114,1050379995,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506321,-86.04346,39.88406,1279061064,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506322,-86.121947,39.870632,1278958871,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506323,-86.067053,39.913191,764489138,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506324,-86.009977,40.031552,1219972579,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506325,-86.028972,40.046316,1278323695,1,3.0,159.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506326,-86.042343,40.013641,1297368747,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506327,-86.106097,39.915016,1293442761,2,8.0,424.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0
4506328,-86.051102,39.903411,1228422002,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506329,-86.055608,39.907285,1050517693,1,2.0,106.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506330,-86.143621,39.870465,1278664035,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0
4506331,-86.122877,39.849599,1278818778,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506332,-86.085814,39.853406,756087223,1,8.0,424.0,2,4,1,1,0,1,1,0,0,A,1,0,1,0
4506333,-85.958758,39.900298,1197312415,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506334,-86.009479,39.860433,1279234209,1,2.0,106.0,2,1,1,0,0,0,0,0,0,4,0,0,1,0
4506335,-86.018957,39.854138,1197512931,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506336,-86.027387,39.826551,1279234523,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506337,-86.01322,40.058882,1278325194,2,16.0,848.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506338,-86.022433,40.174999,35258742,1,4.0,212.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506339,-85.946855,40.118752,1278608771,4,32.0,1696.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506340,-85.999836,40.040193,1309142485,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506341,-86.025652,39.923247,1279232087,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506342,-86.012893,39.928884,1278242164,1,3.0,159.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506343,-86.012816,40.040615,19491294,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506344,-86.124024,40.005669,1241770053,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506345,-86.004563,40.015175,1278330465,1,10.0,530.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506346,-86.006914,39.962944,1278304633,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506347,-86.124427,39.837073,1278821684,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506348,-86.094092,39.869442,1196401394,2,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506349,-86.076132,39.912542,1166903431,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506350,-86.083986,39.906714,1278964157,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506351,-86.03755,39.960649,1278269115,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506352,-85.973331,39.862922,1162486985,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506353,-85.959232,39.900858,1197312582,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506354,-86.006415,39.844722,1296635468,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506355,-86.019399,39.844064,1279219893,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506356,-85.991843,39.827403,1279182931,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506357,-86.055662,39.905942,1196489918,1,8.0,640.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506358,-86.112352,39.907855,1329070804,2,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506359,-86.038448,39.904072,1196493288,1,10.0,530.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506360,-86.047502,39.896775,1279084317,2,12.0,636.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506361,-86.12119,39.874514,1050264762,1,6.0,318.0,2,1,1,0,0,0,0,0,0,A,0,0,1,0
4506362,-86.142447,39.868218,1278667894,1,3.0,159.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506363,-86.120152,39.840707,755953071,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506364,-86.083054,39.870847,1278824130,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506365,-86.083848,39.870925,756477337,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506366,-86.08441,39.870446,1278824393,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506367,-86.011308,39.861029,1279234209,1,6.0,318.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506368,-85.993066,39.82678,1279182918,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506369,-86.026774,39.843297,125147268,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506370,-86.035269,40.075986,1220064112,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506371,-85.967292,40.18481,35259655,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506372,-85.968729,40.104579,19489531,1,4.0,212.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506373,-86.028394,39.915653,1279226879,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506374,-86.032654,39.933959,1278306407,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506375,-86.018104,39.929098,1197912696,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506376,-86.018602,40.049574,1067015498,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506377,-86.10036,40.046077,1220031770,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506378,-86.008393,40.009936,1291633220,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506379,-86.008268,39.97219,1278296930,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506380,-86.129171,39.86108,1115268174,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506381,-86.104058,39.929088,1278250672,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506382,-86.098744,39.905957,1278993134,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506383,-86.039516,39.957787,1278258394,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506384,-85.956146,39.880119,1283561977,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506385,-85.918289,39.899415,1278135266,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506386,-86.031452,39.837587,1279180283,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506387,-86.050919,39.895255,1296698234,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506388,-86.046848,39.884384,1279069296,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506389,-86.103503,39.910426,125170203,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506390,-86.057485,39.902772,1279086903,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506391,-86.043179,39.888596,1279065885,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506392,-86.121331,39.868094,1279068977,1,12.0,636.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506393,-86.14683,39.866571,1278608980,1,2.0,106.0,1,1,1,0,0,0,0,0,0,A,0,0,1,0
4506394,-86.146344,39.851059,1278780322,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506395,-86.138295,39.846769,1278582554,2,16.0,848.0,1,2,1,0,0,1,0,0,0,A,1,0,1,0
4506396,-86.137733,39.846767,1293455109,10,60.0,3180.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0
4506397,-85.956869,39.872887,1279238929,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506398,-85.983404,39.860411,1293682585,1,2.0,106.0,1,1,1,0,0,0,0,0,0,A,0,0,1,0
4506399,-86.008333,39.856936,1279249514,2,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0
4506400,-86.012694,40.138079,1278370870,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506401,-85.99291,40.200252,35259635,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506402,-85.998755,40.032265,1278362873,1,6.0,318.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506403,-86.032071,39.916622,1293429102,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506404,-86.044721,39.926174,948613693,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506405,-86.043726,39.915963,1279102024,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506406,-86.027154,40.044741,1278367145,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506407,-86.019658,40.0058,1066354972,1,4.0,212.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506408,-86.010972,39.962545,1278304648,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506409,-86.007216,39.972647,1278306018,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506410,-86.14684,39.861212,1278604473,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506411,-86.124558,39.851748,1278798385,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506412,-86.105302,39.913948,761938410,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506413,-86.024131,39.941176,1102454387,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506414,-85.998886,39.863539,1279229517,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506415,-85.959081,39.90353,1197312646,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506416,-85.93184,39.889244,1175197824,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506417,-86.045208,39.835094,1278941378,1,8.0,424.0,1,3,0,1,1,0,1,0,0,A,0,0,1,0
4506418,-86.049061,39.897222,1279084333,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506419,-86.053836,39.904757,1279100870,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506420,-86.037871,39.90223,19502129,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0
4506421,-86.042963,39.889376,1279069282,1,4.0,212.0,1,4,1,1,0,1,1,0,0,A,0,0,1,0
4506422,-86.122785,39.882848,1279158057,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506423,-86.148999,39.840066,1228424176,1,10.0,530.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506424,-86.112351,39.847456,1278805535,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506425,-86.050197,39.837631,19468707,5,40.0,2120.0,1,3,1,0,1,0,1,0,0,A,1,0,1,0
4506426,-85.969347,39.862588,1293451735,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506427,-85.978557,39.860215,1197406164,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506428,-86.020863,39.85428,1197512931,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506429,-86.027642,39.843558,709741323,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506430,-86.014027,40.130492,1278373178,1,4.0,212.0,1,1,0,1,0,0,0,0,0,4,0,0,1,0
4506431,-85.979649,40.189289,35259653,1,4.0,212.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506432,-85.975807,40.08453,1306793825,1,2.0,106.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506433,-86.030033,39.915694,1279226891,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506434,-86.033631,39.931034,1278235879,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506435,-86.016767,39.934586,1278239216,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4506436,-86.047645,40.004275,1297523992,2,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506437,-86.0072,40.012453,1278307952,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506438,-85.999143,39.978224,1220039686,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506439,-86.08331,39.871184,1278824130,1,6.0,318.0,1,2,0,1,0,1,0,0,0,A,1,0,1,0
4506440,-86.11996,39.837773,1278805013,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506441,-86.075836,39.907591,125157231,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506442,-86.042114,39.95462,1220133226,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506443,-85.964264,39.903868,1196550920,2,16.0,848.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506444,-86.006724,39.845231,1296635469,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506445,-86.041901,39.831731,1279279074,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506446,-86.014863,39.843315,1279311803,1,10.0,530.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506447,-86.065721,39.913533,764489138,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506448,-86.069077,39.880356,1197411962,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0
4506449,-86.145093,39.871238,1293449777,1,4.0,212.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4506450,-85.996967,40.046907,1240310806,1,4.0,212.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506451,-86.040291,39.909988,1279093979,1,4.0,212.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506452,-86.045176,39.889836,1197043072,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506453,-86.038515,39.918865,1279153435,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506454,-86.13413,39.869072,1196915919,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506455,-86.130458,39.854586,1279096229,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506456,-86.117185,39.844609,19467576,2,16.0,848.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506457,-86.094021,39.875495,1197406328,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506458,-85.970448,39.861144,818706074,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506459,-85.971239,39.864064,1196607765,1,8.0,424.0,1,2,1,0,0,1,0,0,0,A,1,0,1,0
4506460,-86.019884,39.854162,1197512931,1,3.0,159.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506461,-86.02819,39.829623,1197635499,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506462,-86.020926,40.175298,35258713,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506463,-85.942922,40.130092,1067326338,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506464,-85.998116,40.040671,1241769346,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506465,-86.025611,39.923876,1279232087,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506466,-86.03449,39.926361,1197853666,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506467,-86.040837,39.913534,1240873834,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506468,-86.090818,40.001036,1278394943,1,12.0,636.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506469,-86.101175,40.043952,1309434477,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506470,-86.006496,40.014808,1278307936,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506471,-86.008002,39.960966,1278452957,1,3.0,159.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506472,-86.078956,39.874684,1279100761,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506473,-86.118804,39.869166,1278827014,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506474,-86.075162,39.910517,1296633395,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506475,-86.101686,39.910811,125144428,1,2.0,106.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506476,-86.041143,39.960532,1278270584,1,3.0,159.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506477,-85.956543,39.89377,1197312161,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506478,-85.992536,39.853868,1050237791,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506479,-86.028527,39.847118,1283685176,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506480,-86.045378,39.888743,1293446143,1,3.0,159.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506481,-86.052923,39.903725,1279100856,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506482,-86.051003,39.906301,1279163826,2,16.0,848.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506483,-86.054543,39.910157,1279173074,2,16.0,848.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0
4506484,-86.12146,39.853382,1278797030,1,4.0,212.0,2,1,1,0,0,0,0,0,0,A,0,0,1,0
4506485,-86.124486,39.846984,1296698746,4,16.0,848.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506486,-86.062465,39.839621,1197312834,2,12.0,636.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0
4506487,-86.061535,39.838342,1197312833,6,24.0,1272.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0
4506488,-86.023114,39.836417,1050236680,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506489,-85.998371,40.046203,1297366043,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506490,-86.026079,40.172257,1278392698,1,8.0,424.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506491,-85.947374,40.14596,774441354,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506492,-85.9986,40.032597,1278362844,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506493,-86.030897,39.916585,1279226894,2,16.0,848.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506494,-86.047086,39.9281,1197856570,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506495,-86.041885,39.913516,1279102035,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506496,-86.040416,40.002559,1357961851,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506497,-86.104327,40.040694,1278190147,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506498,-86.006792,40.006441,1291633114,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506499,-86.007288,39.974642,1297369619,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506500,-86.145192,39.86583,1229137597,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506501,-86.121236,39.846202,1278820314,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506502,-86.101991,39.909775,125144429,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506503,-86.03627,39.957363,1278296343,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506504,-85.952437,39.87678,1197496660,1,2.0,106.0,1,3,0,1,1,0,1,0,0,A,0,0,1,0
4506505,-85.99807,39.854378,1279245244,1,8.0,424.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506506,-86.024402,39.838801,1279221305,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506507,-86.010811,39.833899,1279212470,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506508,-86.055576,39.907633,1050517693,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506509,-86.042965,39.889415,1279069282,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506510,-86.141493,39.872937,839141152,4,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506511,-86.100102,39.930089,19498867,1,6.0,318.0,1,1,0,0,1,0,0,0,0,O,0,0,1,0
4506512,-86.000877,40.039654,1246255624,1,3.0,159.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506513,-86.053089,39.904119,1050379995,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506514,-86.043793,39.887353,1279065886,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506515,-86.044656,39.911549,1279170830,1,10.0,530.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506516,-86.121532,39.890387,1197496456,1,8.0,424.0,2,5,1,1,1,1,1,0,0,A,0,0,1,0
4506517,-86.11856,39.850353,1278815860,1,10.0,800.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506518,-86.087518,39.853915,1278945009,1,6.0,318.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506519,-86.093793,39.869061,1196401395,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506520,-85.986715,39.89645,1279248867,1,10.0,530.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506521,-86.003588,39.870113,1350717489,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506522,-86.009255,39.826503,1279217370,1,6.0,318.0,2,1,1,0,0,0,0,0,0,A,0,0,1,0
