custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
11164152,-88.049642,44.949327,00005557-4900-0400-0000-0000000c6aed,1,6.0,180.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164153,-88.008652,44.952546,00005557-4900-0400-0000-0000000040a8,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164154,-88.04651,44.947742,00005557-4900-0400-0000-0000000c6b12,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164155,-88.046299,44.950053,00005557-4900-0400-0000-0000000c6b15,1,2.0,60.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
11164156,-88.043438,44.95093,975c52be-ac40-48ab-8605-bfc5b3e464cf,1,4.0,120.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164157,-88.056857,44.953444,00005557-4900-0400-0000-0000001bfb78,1,6.0,180.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164160,-88.049772,44.953408,00005557-4900-0400-0000-0000000c6b09,1,6.0,180.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
11164161,-88.047457,44.976567,d715f95e-f08f-4d18-a342-3aaed24a9b58,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164162,-88.046559,44.950768,e57524a4-f4f8-466e-b93b-3a33aa4cccd8,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164163,-88.050005,44.952085,00005557-4900-0400-0000-0000000c6aec,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164164,-88.047255,44.950434,00005557-4900-0400-0000-0000000c6af1,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164165,-88.045669,44.951228,975c52be-ac40-48ab-8605-bfc5b3e464cf,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164166,-88.050788,44.950731,00005557-4900-0400-0000-000000176c5d,1,6.0,180.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164167,-88.047008,44.952322,00005557-4900-0400-0000-0000000c6b02,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164168,-88.056993,44.949753,00005557-4900-0400-0000-0000000c6ab2,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164169,-88.050407,44.951355,a9e468ec-37b8-4e40-9bc3-46d8147bf8fc,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164170,-88.048266,44.948063,00005557-4900-0400-0000-0000000c6ab8,1,6.0,180.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164171,-88.047045,44.950886,00005557-4900-0400-0000-0000000c6b15,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164172,-88.0546,44.96809,00005557-4900-0400-0000-0000001bfba8,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164173,-88.04945,44.965802,00005557-4900-0400-0000-0000001bfba7,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164174,-88.04981,44.942743,00005557-4900-0400-0000-0000000c6b8d,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164175,-88.008508,44.979373,00005557-4900-0400-0000-0000001bfb9a,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164176,-87.958997,44.953587,00005557-4900-0400-0000-0000001bfbe4,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164178,-88.048851,44.949203,00005557-4900-0400-0000-0000000c6b13,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164180,-88.025016,44.96621,00005557-4900-0400-0000-0000000c6bc9,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164181,-87.986245,44.921205,00005557-4900-0400-0000-0000001bfd8c,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164182,-88.023918,44.949877,00005557-4900-0400-0000-0000000c6b9e,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164185,-88.023275,44.951035,00005557-4900-0400-0000-0000000c6b9e,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164187,-87.982805,45.052272,00005557-4900-0400-0000-0000001d866a,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164188,-88.0441919,45.0234379,00005557-4900-0400-0000-0000000c6c42,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164189,-87.984936,45.042297,00005557-4900-0400-0000-0000001d6f1e,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164190,-88.025723,44.982807,88265f9d-f1d7-45c9-bb69-7e41f8b79cf1,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164191,-87.996226,45.070355,00005557-4900-0400-0000-0000001d6efe,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164194,-88.042359,44.903563,00005557-4900-0400-0000-0000001bff50,1,8.0,240.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164195,-87.933293,45.024637,00005557-4900-0400-0000-0000000a790d,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164196,-87.957982,45.074843,00005557-4900-0400-0000-0000000a9700,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164197,-87.995422,45.064866,a1e8c60b-ebaf-4f3f-bf9c-9ca250940bd6,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164198,-87.97202,45.028715,00005557-4900-0400-0000-0000001d6f0b,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164199,-88.00904,44.981595,00005557-4900-0400-0000-0000001bfb9a,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164202,-87.957982,45.074843,00005557-4900-0400-0000-0000000a9700,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164203,-88.011478,45.015922,00005557-4900-0400-0000-0000001bfba2,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164204,-88.02665,44.967208,00005557-4900-0400-0000-0000000c6bc9,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164205,-87.921245,45.075263,00005557-4900-0400-0000-0000001d7c12,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164206,-87.962273,45.042262,00005557-4900-0400-0000-0000000a9693,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164207,-88.04693,44.984106,00005557-4900-0400-0000-000000176c9d,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164208,-88.056472,44.950372,00005557-4900-0400-0000-0000000c6acf,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164209,-87.934999,45.065572,adbcdcec-bb9a-4d9b-adf6-d44dc9661478,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164210,-87.974219,45.011788,00005557-4900-0400-0000-0000000c6e83,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164211,-87.95853,45.074667,00005557-4900-0400-0000-0000000a9700,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164212,-87.984749,45.043337,00005557-4900-0400-0000-0000001d6f1e,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164213,-87.939964,44.959547,810ae564-ebe2-4b90-b057-4d14ae984f62,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164214,-88.0322675,45.0272353,00005557-4900-0400-0000-0000000a9637,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164215,-88.048058,45.006874,dfac8cd8-0a5a-46de-bead-5278c1471604,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164216,-88.045345,44.994403,00005557-4900-0400-0000-0000001b0662,1,8.0,240.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164217,-87.94253,44.983977,dec73765-7cc7-4a67-8252-eee835cddb46,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164218,-87.926871,45.086092,00005557-4900-0400-0000-0000001d7b10,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164220,-87.957631,45.071912,00005557-4900-0400-0000-0000000a96c7,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164221,-87.854048,44.989783,00005557-4900-0400-0000-0000000c6e79,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164222,-87.852486,44.969016,00005557-4900-0400-0000-0000001bfbdd,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164223,-88.047916,45.017729,00005557-4900-0400-0000-0000001e6699,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164224,-87.990944,45.073806,00005557-4900-0400-0000-0000001d6efe,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164225,-87.852805,44.989897,00005557-4900-0400-0000-0000000c6e79,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164231,-87.976296,45.009878,00005557-4900-0400-0000-0000000c6e83,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164232,-87.885255,44.883208,00005557-4900-0400-0000-0000000c7b79,1,6.0,180.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164233,-87.88328,44.890673,00005557-4900-0400-0000-0000000c7b75,1,8.0,240.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164234,-87.852926,44.990336,00005557-4900-0400-0000-0000000c6e79,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164235,-87.867461,44.886346,00005557-4900-0400-0000-0000000c7988,1,6.0,180.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164237,-87.867685,44.887477,00005557-4900-0400-0000-0000000c798f,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164238,-87.838926,44.978153,00005557-4900-0400-0000-0000000c6e28,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164240,-87.897904,44.958952,00005557-4900-0400-0000-0000000c6d07,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164241,-87.903872,45.054996,00005557-4900-0400-0000-0000000a77ca,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164242,-87.883721,44.884457,bb512ef7-c6a3-4542-90ad-9605cd51b2ae,1,6.0,180.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
11164243,-87.870051,44.888493,00005557-4900-0400-0000-0000000c7984,1,8.0,240.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164244,-87.885401,44.972248,00005557-4900-0400-0000-0000000c6de2,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164245,-87.973399,45.009855,00005557-4900-0400-0000-0000000c6e83,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164246,-87.963572,45.030996,00005557-4900-0400-0000-0000000a968b,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164248,-87.870051,44.887325,00005557-4900-0400-0000-000000176f5a,1,4.0,120.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164249,-87.927276,45.034952,00005557-4900-0400-0000-0000001d7c42,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164250,-87.944627,45.063616,00005557-4900-0400-0000-0000000a96d2,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164251,-87.859112,44.946032,00005557-4900-0400-0000-0000000c6d47,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164253,-87.940376,45.036809,00005557-4900-0400-0000-000000003975,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164254,-87.992696,44.979413,00005557-4900-0400-0000-0000000c6e67,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164255,-87.996311,45.036563,00005557-4900-0400-0000-0000000a967b,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164257,-87.889606,44.878488,00005557-4900-0400-0000-0000001bfd4c,1,8.0,240.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164258,-87.883779,44.895755,00005557-4900-0400-0000-0000000c7b9f,1,6.0,180.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164259,-87.968508,44.991696,ae74117a-9f07-4dc5-b560-422304ab0a38,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164260,-88.0467692,44.9511001,e57524a4-f4f8-466e-b93b-3a33aa4cccd8,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164262,-87.869513,44.888848,00005557-4900-0400-0000-0000000c79a8,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164263,-87.868062,44.888199,00005557-4900-0400-0000-0000000c798d,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164265,-87.871142,44.888855,825f5ba4-565a-4dc4-b12b-405a9194b9ee,1,6.0,180.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164266,-87.902036,44.883631,00005557-4900-0400-0000-0000001bfd4d,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164268,-87.87091,44.886619,00005557-4900-0400-0000-0000000c7b45,1,6.0,180.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
11164269,-87.907227,44.977799,00005557-4900-0400-0000-0000000c6e74,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164270,-87.938853,44.966041,a661230e-7517-45b4-b4cf-430d412530ef,1,6.0,180.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164271,-87.864053,44.870894,00005557-4900-0400-0000-0000001bfd78,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164274,-87.895725,44.892627,81c96e2e-f438-4329-91fb-1bf0887ece1d,4,8.0,240.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
11164275,-87.940398,45.043949,00005557-4900-0400-0000-000000003978,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164276,-87.885161,44.893621,abc394b4-0185-430c-aef6-a9d4fa927879,1,2.0,60.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164278,-87.878642,44.886505,00005557-4900-0400-0000-0000000c7945,1,4.0,120.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164280,-87.910409,44.882407,00005557-4900-0400-0000-0000000c7dce,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164281,-88.093906,44.886397,f589fcbd-2a9b-4d53-92cc-cb7a497b331c,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164283,-87.879924,44.888026,00005557-4900-0400-0000-0000000c7941,1,8.0,240.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164284,-87.862624,44.943548,b1a82e23-545d-4ec0-93f0-ec39a2155e97,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164285,-88.032449,44.951438,00005557-4900-0400-0000-0000001cad64,1,6.0,180.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
11164286,-87.889707,44.977654,00005557-4900-0400-0000-0000000c6de8,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164287,-87.95272,44.992984,00005557-4900-0400-0000-0000001bfbd6,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164293,-87.884424,44.883905,fb405583-c574-450a-a880-aa601139e991,1,2.0,60.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164295,-87.866171,44.979738,00005557-4900-0400-0000-0000001bfbff,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164297,-88.024489,44.979825,00005557-4900-0400-0000-0000001bfb99,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164300,-87.913127,44.966147,00005557-4900-0400-0000-0000000c6dc9,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164305,-88.028609,44.951136,85f0c2ba-01a2-419f-b168-39ab37b1afd9,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164308,-87.958862,45.064532,00005557-4900-0400-0000-0000000a96c0,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164313,-88.0312,44.948853,ebd18551-c199-4c02-a9e6-51ae171418cc,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164314,-87.979564,44.991746,00005557-4900-0400-0000-0000000c6da2,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164317,-87.963776,45.0176,00005557-4900-0400-0000-0000000c6dba,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164323,-88.035431,44.952204,00005557-4900-0400-0000-0000001cad64,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164325,-87.94081165,44.99298059,acf73052-5c7b-4223-9ff2-2fa02c2acf36,1,2.0,60.0,1,1,0,0,0,1,0,0,0,E,0,0,1,0
11164326,-88.016967,45.01387,00005557-4900-0400-0000-0000000c6c11,1,2.0,60.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164327,-87.879775,44.870706,00005557-4900-0400-0000-0000000c7e12,1,4.0,120.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164328,-88.035388,44.952792,00005557-4900-0400-0000-0000001cad64,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164330,-88.010944,45.066582,00005557-4900-0400-0000-0000001d6ef6,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164335,-87.852886,44.990752,82394d7f-9714-40ab-be5f-66fc2c1c37ae,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164336,-87.882485,44.872343,00005557-4900-0400-0000-0000000c7e12,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0
11164338,-87.888592,44.878481,00005557-4900-0400-0000-0000001bfd4c,1,2.0,60.0,1,1,0,0,0,1,0,0,0,A,0,0,1,0
11164366,-87.894918,44.894736,00005557-4900-0400-0000-0000001bfd50,1,6.0,180.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164378,-87.865927,44.885989,00005557-4900-0400-0000-0000001c57af,1,4.0,120.0,1,1,0,0,0,1,0,0,0,4,0,0,1,0
11164397,-87.921266,45.035244,00005557-4900-0400-0000-0000001d7c49,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164425,-87.8692504,44.888326,00005557-4900-0400-0000-0000000c798d,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0
11164434,-87.966812,45.064669,00005557-4900-0400-0000-0000000a96b4,1,2.0,60.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164445,-87.983287,44.895089,00005557-4900-0400-0000-0000001e2cee,1,6.0,180.0,2,1,0,0,0,1,0,0,0,4,0,0,1,0
11164497,-87.8645473,44.8872124,00005557-4900-0400-0000-0000000c7a15,1,4.0,120.0,2,1,0,0,0,1,0,0,0,A,0,0,1,0
