custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4506607,-86.0416,39.913477,1279102018,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506610,-86.063738,39.839286,19468353,10,80.0,4240.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0,1042199
4506612,-85.973997,39.862635,1279282284,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506614,-86.029369,39.838679,1279181784,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506638,-86.140446,39.867228,1355124395,4,24.0,1272.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506639,-86.082053,39.874223,1279023944,1,3.0,159.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506641,-85.988262,39.893606,1293446760,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506669,-86.125693,39.849946,1296697873,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506699,-86.12838,39.869103,1279068942,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506701,-86.087247,39.855519,1296698438,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506702,-86.040613,39.872514,1293449731,15,120.0,6360.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506703,-85.916181,39.895596,1370319777,2,12.0,636.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506734,-85.958272,39.872253,1196411789,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506737,-86.028708,39.833788,19489172,3,18.0,954.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0,1042199
4506738,-86.028594,39.834455,19489172,4,16.0,848.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0,1042199
4506739,-86.030126,39.833452,19469263,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,1,0,1,0,1042199
4506762,-86.08491,39.87031,1278824388,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506793,-85.989095,39.856798,1279236606,3,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0,1042199
4506797,-86.011627,39.837474,1279307687,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0,1042199
4506798,-86.011602,39.837473,1279307687,7,56.0,2968.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0,1042199
4505772,-86.074066,39.977089,1146116339,1,10.0,530.0,1,3,1,0,0,1,1,0,0,A,0,0,1,0,1042199
4505821,-86.074508,39.907179,125143935,1,8.0,424.0,1,3,1,0,0,1,1,0,0,A,0,0,1,0,1042199
4506273,-85.980443,39.857626,1197334961,1,8.0,424.0,2,3,0,1,1,1,0,0,0,A,1,0,1,0,1042199
4506417,-86.045208,39.835094,1278941378,1,8.0,424.0,1,3,0,1,1,0,1,0,0,A,0,0,1,0,1042199
4506504,-85.952437,39.87678,1197496660,1,2.0,106.0,1,3,0,1,1,0,1,0,0,A,0,0,1,0,1042199
4507265,-86.054628,39.892327,1279023634,1,8.0,424.0,1,3,0,1,1,0,1,0,0,A,0,0,1,0,1042199
4506105,-86.112428,39.911485,1278950330,1,10.0,530.0,1,3,0,1,0,1,1,0,0,A,1,0,1,0,1042199
4506672,-85.979262,39.858645,1279247075,2,16.0,800.0,2,3,0,1,0,1,1,0,0,A,1,0,1,0,1042199
4505423,-86.026316,40.04827,1278367392,2,16.0,848.0,1,3,0,0,1,1,1,0,0,A,1,0,1,0,1042199
