custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
11164233,-87.88328,44.890673,00005557-4900-0400-0000-0000000c7b75,1,8.0,240.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164237,-87.867685,44.887477,00005557-4900-0400-0000-0000000c798f,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164241,-87.903872,45.054996,00005557-4900-0400-0000-0000000a77ca,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164243,-87.870051,44.888493,00005557-4900-0400-0000-0000000c7984,1,8.0,240.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164254,-87.992696,44.979413,00005557-4900-0400-0000-0000000c6e67,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164257,-87.889606,44.878488,00005557-4900-0400-0000-0000001bfd4c,1,8.0,240.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164258,-87.883779,44.895755,00005557-4900-0400-0000-0000000c7b9f,1,6.0,180.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164265,-87.871142,44.888855,825f5ba4-565a-4dc4-b12b-405a9194b9ee,1,6.0,180.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164270,-87.938853,44.966041,a661230e-7517-45b4-b4cf-430d412530ef,1,6.0,180.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164280,-87.910409,44.882407,00005557-4900-0400-0000-0000000c7dce,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164283,-87.879924,44.888026,00005557-4900-0400-0000-0000000c7941,1,8.0,240.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164284,-87.862624,44.943548,b1a82e23-545d-4ec0-93f0-ec39a2155e97,1,2.0,60.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164323,-88.035431,44.952204,00005557-4900-0400-0000-0000001cad64,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164328,-88.035388,44.952792,00005557-4900-0400-0000-0000001cad64,1,4.0,120.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164336,-87.882485,44.872343,00005557-4900-0400-0000-0000000c7e12,1,2.0,60.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
11164425,-87.8692504,44.888326,00005557-4900-0400-0000-0000000c798d,1,4.0,120.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1027633
4506905,-86.052258,40.04262,1278323584,1,6.0,318.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506906,-85.99654,40.064965,1278305416,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506912,-86.026834,39.844698,1279220257,1,2.0,106.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506937,-86.124001,40.135799,1185987551,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4506940,-86.123635,39.883897,1296782745,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
